heure_aggr,TP_s,date,heure,jour
2019-07-27 18:30:00,512.4965687961667,2019-07-27 18:30:00,18:30,2019/07/27
2019-07-27 18:36:00,495.44603639366665,2019-07-27 18:36:00,18:36,2019/07/27
2019-07-27 18:42:00,517.1109023961666,2019-07-27 18:42:00,18:42,2019/07/27
2019-07-27 18:48:00,526.7541911958333,2019-07-27 18:48:00,18:48,2019/07/27
2019-07-27 18:54:00,541.9977041971666,2019-07-27 18:54:00,18:54,2019/07/27
2019-07-27 19:00:00,534.2043083959999,2019-07-27 19:00:00,19:00,2019/07/27
2019-07-27 19:06:00,508.1033789951667,2019-07-27 19:06:00,19:06,2019/07/27
2019-07-27 19:12:00,523.5124217976667,2019-07-27 19:12:00,19:12,2019/07/27
2019-07-27 19:18:00,523.2205265968333,2019-07-27 19:18:00,19:18,2019/07/27
2019-07-27 19:24:00,527.921017799,2019-07-27 19:24:00,19:24,2019/07/27
2019-07-27 19:30:00,520.906630796,2019-07-27 19:30:00,19:30,2019/07/27
2019-07-27 19:36:00,493.69081619316665,2019-07-27 19:36:00,19:36,2019/07/27
2019-07-27 19:42:00,484.7089349948333,2019-07-27 19:42:00,19:42,2019/07/27
2019-07-27 19:48:00,487.94066219649994,2019-07-27 19:48:00,19:48,2019/07/27
2019-07-27 19:54:00,487.4287895961666,2019-07-27 19:54:00,19:54,2019/07/27
2019-07-27 20:00:00,472.246094996,2019-07-27 20:00:00,20:00,2019/07/27
2019-07-27 20:06:00,488.30809079750003,2019-07-27 20:06:00,20:06,2019/07/27
2019-07-27 20:12:00,520.0011389945,2019-07-27 20:12:00,20:12,2019/07/27
2019-07-27 20:18:00,472.3524479955001,2019-07-27 20:18:00,20:18,2019/07/27
2019-07-27 20:24:00,513.443189397,2019-07-27 20:24:00,20:24,2019/07/27
2019-07-27 20:30:00,497.22027779316664,2019-07-27 20:30:00,20:30,2019/07/27
2019-07-27 20:36:00,498.64923299366666,2019-07-27 20:36:00,20:36,2019/07/27
2019-07-27 20:42:00,528.3070247993334,2019-07-27 20:42:00,20:42,2019/07/27
2019-07-27 20:48:00,480.0788825956667,2019-07-27 20:48:00,20:48,2019/07/27
2019-07-27 20:54:00,470.8534205943334,2019-07-27 20:54:00,20:54,2019/07/27
2019-07-27 21:00:00,505.5386237955,2019-07-27 21:00:00,21:00,2019/07/27
2019-07-27 21:06:00,512.2115435983334,2019-07-27 21:06:00,21:06,2019/07/27
2019-07-27 21:12:00,580.535424598,2019-07-27 21:12:00,21:12,2019/07/27
2019-07-27 21:18:00,557.8480703963334,2019-07-27 21:18:00,21:18,2019/07/27
2019-07-27 21:24:00,528.7913411961666,2019-07-27 21:24:00,21:24,2019/07/27
2019-07-27 21:30:00,509.89059239550005,2019-07-27 21:30:00,21:30,2019/07/27
2019-07-27 21:36:00,536.1173651966667,2019-07-27 21:36:00,21:36,2019/07/27
2019-07-27 21:42:00,542.2529861976667,2019-07-27 21:42:00,21:42,2019/07/27
2019-07-27 21:48:00,499.6928663968333,2019-07-27 21:48:00,21:48,2019/07/27
2019-07-27 21:54:00,526.9088099953334,2019-07-27 21:54:00,21:54,2019/07/27
2019-07-27 22:00:00,514.3870631956667,2019-07-27 22:00:00,22:00,2019/07/27
2019-07-27 22:06:00,538.6135775963334,2019-07-27 22:06:00,22:06,2019/07/27
2019-07-27 22:12:00,525.962165394,2019-07-27 22:12:00,22:12,2019/07/27
2019-07-27 22:18:00,541.6154237971667,2019-07-27 22:18:00,22:18,2019/07/27
2019-07-27 22:24:00,558.1632791975,2019-07-27 22:24:00,22:24,2019/07/27
2019-07-27 22:30:00,525.6715361964999,2019-07-27 22:30:00,22:30,2019/07/27
2019-07-27 22:36:00,594.7643027966667,2019-07-27 22:36:00,22:36,2019/07/27
2019-07-27 22:42:00,524.4575663951666,2019-07-27 22:42:00,22:42,2019/07/27
2019-07-27 22:48:00,542.9979365933333,2019-07-27 22:48:00,22:48,2019/07/27
2019-07-27 22:54:00,545.2937735945001,2019-07-27 22:54:00,22:54,2019/07/27
2019-07-27 23:00:00,585.5174417988334,2019-07-27 23:00:00,23:00,2019/07/27
2019-07-27 23:06:00,560.0313275961665,2019-07-27 23:06:00,23:06,2019/07/27
2019-07-27 23:12:00,489.99892559533333,2019-07-27 23:12:00,23:12,2019/07/27
2019-07-27 23:18:00,536.4062255959999,2019-07-27 23:18:00,23:18,2019/07/27
2019-07-27 23:24:00,506.4997163948333,2019-07-27 23:24:00,23:24,2019/07/27
2019-07-27 23:30:00,510.5589815951667,2019-07-27 23:30:00,23:30,2019/07/27
2019-07-27 23:36:00,523.9087553948334,2019-07-27 23:36:00,23:36,2019/07/27
2019-07-27 23:42:00,520.3022327948333,2019-07-27 23:42:00,23:42,2019/07/27
2019-07-27 23:48:00,540.3931151983332,2019-07-27 23:48:00,23:48,2019/07/27
2019-07-27 23:54:00,551.860862399,2019-07-27 23:54:00,23:54,2019/07/27
